ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (GNU libc 2.39)|91|10.245|26.303|26.355|20.606|37.389|5.004|2.408
strcmp (LI-PaRAD)|92|7.961|23.992|24.097|16.109|49.956|7.088|3.576
strcmp (Arm OR 23.01)|92|14.357|31.098|47.883|30.32|14.251|2.928|0.75
strcmp (GNU libc 2.39)|92|10.303|26.316|26.377|20.583|37.327|5.058|2.425
strcmp (LI-PaRAD)|93|7.957|23.962|23.968|15.884|50.621|7.282|3.65
strcmp (Arm OR 23.01)|93|14.711|31.219|31.559|30.4|11.597|2.924|0.65
strcmp (GNU libc 2.39)|93|10.269|26.3|34.319|20.682|37.726|5.108|2.468
strcmp (LI-PaRAD)|94|7.961|20.004|28.029|16.071|50.002|7.248|3.644
strcmp (Arm OR 23.01)|94|14.485|31.089|32.447|30.129|12.921|3.0|0.74
strcmp (GNU libc 2.39)|94|10.307|26.318|30.33|20.582|37.431|5.17|2.478
strcmp (LI-PaRAD)|95|7.959|23.961|23.971|15.885|50.616|7.438|3.728
strcmp (Arm OR 23.01)|95|14.842|31.255|35.371|30.469|11.593|2.979|0.653
strcmp (GNU libc 2.39)|95|10.279|26.301|26.347|20.643|36.898|5.193|2.487
strcmp (LI-PaRAD)|96|10.015|26.017|26.105|20.017|38.91|5.493|2.665
strcmp (Arm OR 23.01)|96|34.367|35.222|51.726|38.276|16.782|2.389|0.32
strcmp (GNU libc 2.39)|96|11.118|27.144|27.192|22.278|32.784|4.714|2.163
strcmp (LI-PaRAD)|97|10.013|26.018|26.171|20.018|38.931|5.551|2.695
strcmp (Arm OR 23.01)|97|31.402|35.31|51.637|38.541|17.121|2.4|0.331
strcmp (GNU libc 2.39)|97|11.099|27.112|43.112|22.365|34.383|4.791|2.235
