ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncpy (LI-PaRAD)|98|6.932|6.938|22.94|13.906|57.342|9.161|4.576
strncpy (Arm OR 23.01)|98|8.971|24.977|24.993|17.851|44.781|6.555|3.253
strncpy (GNU libc 2.39)|98|8.977|24.982|24.993|18.014|44.271|6.488|3.243
strncpy (LI-PaRAD)|99|6.931|6.938|22.939|13.906|57.341|9.255|4.622
strncpy (Arm OR 23.01)|99|8.954|24.965|24.979|17.997|44.318|6.565|3.286
strncpy (GNU libc 2.39)|99|8.955|24.972|24.981|18.003|44.306|6.562|3.283
strncpy (LI-PaRAD)|100|6.932|6.938|22.94|13.867|57.249|9.356|4.66
strncpy (Arm OR 23.01)|100|8.648|24.656|24.688|17.228|46.563|7.015|3.491
strncpy (GNU libc 2.39)|100|8.656|24.662|24.691|17.391|46.052|6.944|3.483
strncpy (LI-PaRAD)|101|6.932|6.937|22.94|13.906|57.343|9.442|4.716
strncpy (Arm OR 23.01)|101|8.971|24.975|24.986|18.006|44.294|6.692|3.347
strncpy (GNU libc 2.39)|101|8.972|24.977|24.988|17.851|44.787|6.756|3.353
strncpy (LI-PaRAD)|102|6.932|6.938|22.978|13.907|57.338|9.534|4.761
strncpy (Arm OR 23.01)|102|8.963|24.972|25.006|17.927|44.321|6.776|3.369
strncpy (GNU libc 2.39)|102|8.971|24.98|24.989|18.011|44.277|6.755|3.377
strncpy (LI-PaRAD)|103|6.931|6.937|30.94|13.945|57.86|9.627|4.813
strncpy (Arm OR 23.01)|103|8.969|24.973|36.971|17.847|45.792|6.915|3.422
strncpy (GNU libc 2.39)|103|8.972|24.979|24.987|18.009|44.285|6.822|3.412
strncpy (LI-PaRAD)|104|6.931|6.939|22.949|13.867|57.24|9.729|4.845
strncpy (Arm OR 23.01)|104|8.651|24.655|24.688|17.38|46.079|7.228|3.628
strncpy (GNU libc 2.39)|104|8.656|24.666|24.692|17.394|46.044|7.219|3.621
strncpy (LI-PaRAD)|105|6.932|6.938|22.946|13.906|57.339|9.815|4.902
strncpy (Arm OR 23.01)|105|8.954|24.962|24.976|17.836|44.817|7.033|3.493
strncpy (GNU libc 2.39)|105|8.965|24.97|24.981|17.962|44.259|6.967|3.476
strncpy (LI-PaRAD)|106|6.932|6.938|22.944|13.748|57.84|10.007|4.935
strncpy (Arm OR 23.01)|106|8.969|24.973|24.985|18.005|44.292|7.023|3.513
strncpy (GNU libc 2.39)|106|8.959|24.976|24.987|17.969|44.246|7.029|3.506
strncpy (LI-PaRAD)|107|6.932|6.938|22.942|13.906|57.339|10.002|4.995
strncpy (Arm OR 23.01)|107|8.968|24.973|24.985|17.965|44.247|7.097|3.54
strncpy (GNU libc 2.39)|107|8.969|24.98|28.985|18.051|44.43|7.08|3.548
strncpy (LI-PaRAD)|108|6.931|6.938|22.942|13.748|57.835|10.195|5.027
strncpy (Arm OR 23.01)|108|8.64|24.662|24.693|17.389|46.057|7.5|3.763
strncpy (GNU libc 2.39)|108|8.656|24.668|24.696|17.316|45.951|7.512|3.748
strncpy (LI-PaRAD)|109|6.931|6.937|22.941|13.827|57.155|10.208|5.069
strncpy (Arm OR 23.01)|109|8.964|24.973|24.988|18.005|44.297|7.223|3.613
strncpy (GNU libc 2.39)|109|8.968|24.979|24.99|18.011|44.278|7.219|3.609
strncpy (LI-PaRAD)|110|6.932|6.937|30.939|13.826|58.46|10.374|5.136
strncpy (Arm OR 23.01)|110|8.966|24.973|24.987|18.006|44.293|7.288|3.645
strncpy (GNU libc 2.39)|110|8.972|24.978|24.989|18.009|44.287|7.286|3.644
strncpy (LI-PaRAD)|111|6.932|6.937|22.942|13.748|57.836|10.478|5.167
strncpy (Arm OR 23.01)|111|8.961|24.973|24.986|18.004|44.297|7.355|3.679
strncpy (GNU libc 2.39)|111|8.975|24.979|36.985|18.132|45.162|7.339|3.689
strncpy (LI-PaRAD)|112|6.932|6.938|22.944|13.747|57.839|10.573|5.214
strncpy (Arm OR 23.01)|112|8.576|24.58|40.612|17.313|47.733|7.865|3.944
strncpy (GNU libc 2.39)|112|8.567|24.579|24.617|17.03|46.968|7.956|3.941
strncpy (LI-PaRAD)|113|6.932|6.938|22.996|13.906|57.342|10.563|5.276
strncpy (Arm OR 23.01)|113|9.535|25.542|41.549|19.049|43.13|6.977|3.439
strncpy (GNU libc 2.39)|113|9.547|25.551|25.565|19.059|41.436|6.918|3.404
strncpy (LI-PaRAD)|114|6.931|6.937|22.948|13.668|57.789|10.787|5.285
strncpy (Arm OR 23.01)|114|9.539|25.547|25.561|19.172|40.914|6.922|3.419
strncpy (GNU libc 2.39)|114|9.532|25.538|25.561|19.203|40.967|6.92|3.429
strncpy (LI-PaRAD)|115|6.931|6.938|22.995|13.748|57.843|10.857|5.354
strncpy (Arm OR 23.01)|115|9.531|25.538|25.55|19.203|40.965|6.98|3.459
strncpy (GNU libc 2.39)|115|9.525|25.532|25.544|19.038|41.489|7.054|3.476
strncpy (LI-PaRAD)|116|6.932|6.938|22.963|13.906|57.343|10.844|5.416
strncpy (Arm OR 23.01)|116|9.302|25.311|25.329|18.504|42.98|7.389|3.644
strncpy (GNU libc 2.39)|116|9.291|25.303|25.32|18.653|42.498|7.322|3.637
strncpy (LI-PaRAD)|117|6.931|6.938|22.94|13.906|57.343|10.938|5.463
strncpy (Arm OR 23.01)|117|9.532|25.545|25.554|19.051|41.462|7.169|3.53
strncpy (GNU libc 2.39)|117|9.539|25.544|25.556|19.05|41.461|7.169|3.53
strncpy (LI-PaRAD)|118|6.931|6.938|22.942|13.748|57.839|11.14|5.494
strncpy (Arm OR 23.01)|118|9.541|25.546|25.56|19.211|40.948|7.158|3.545
strncpy (GNU libc 2.39)|118|9.531|25.538|25.547|19.044|41.475|7.234|3.564
strncpy (LI-PaRAD)|119|6.931|6.938|30.942|13.827|58.455|11.222|5.556
strncpy (Arm OR 23.01)|119|9.538|25.544|33.547|19.209|41.377|7.229|3.576
strncpy (GNU libc 2.39)|119|9.537|25.546|37.547|19.051|42.409|7.316|3.594
strncpy (LI-PaRAD)|120|6.932|6.937|22.939|13.827|57.301|11.244|5.579
strncpy (Arm OR 23.01)|120|9.299|25.312|25.327|18.504|42.981|7.644|3.77
strncpy (GNU libc 2.39)|120|9.296|25.31|25.324|18.581|42.413|7.587|3.747
strncpy (LI-PaRAD)|121|6.932|6.938|22.941|13.866|57.249|11.321|5.638
strncpy (Arm OR 23.01)|121|9.545|25.551|25.562|19.176|40.905|7.345|3.627
strncpy (GNU libc 2.39)|121|9.531|25.542|25.556|19.048|41.469|7.416|3.653
strncpy (LI-PaRAD)|122|6.931|6.937|22.941|13.906|57.34|11.404|5.696
strncpy (Arm OR 23.01)|122|9.541|25.551|25.563|19.216|40.937|7.397|3.662
strncpy (GNU libc 2.39)|122|9.537|25.541|25.551|19.047|41.466|7.477|3.682
strncpy (LI-PaRAD)|123|6.932|6.937|22.941|13.827|57.152|11.518|5.72
strncpy (Arm OR 23.01)|123|9.543|25.552|25.561|19.018|41.414|7.541|3.702
strncpy (GNU libc 2.39)|123|9.532|25.541|25.55|19.047|41.467|7.538|3.713
strncpy (LI-PaRAD)|124|6.931|6.937|22.946|13.906|57.344|11.592|5.79
strncpy (Arm OR 23.01)|124|9.295|25.308|41.319|18.664|44.178|7.881|3.914
strncpy (GNU libc 2.39)|124|9.29|25.301|25.334|18.653|42.501|7.827|3.888
strncpy (LI-PaRAD)|125|6.931|6.937|22.941|13.905|57.343|11.686|5.836
strncpy (Arm OR 23.01)|125|9.546|25.551|25.562|19.018|41.41|7.663|3.762
strncpy (GNU libc 2.39)|125|9.527|25.533|25.55|19.039|41.484|7.666|3.778
strncpy (LI-PaRAD)|126|6.931|6.937|22.942|13.906|57.335|11.777|5.881
strncpy (Arm OR 23.01)|126|9.545|25.553|29.553|19.098|41.585|7.71|3.804
strncpy (GNU libc 2.39)|126|9.52|25.535|37.537|19.159|42.205|7.713|3.823
strncpy (LI-PaRAD)|127|6.931|6.939|22.941|13.748|57.838|11.989|5.912
strncpy (Arm OR 23.01)|127|9.545|25.551|25.561|19.215|40.935|7.701|3.812
strncpy (GNU libc 2.39)|127|9.525|25.535|25.545|19.04|41.485|7.789|3.838
strncpy (LI-PaRAD)|128|6.931|6.938|22.944|13.906|57.34|11.965|5.976
strncpy (Arm OR 23.01)|128|9.104|25.119|25.152|18.321|43.406|8.282|4.131
strncpy (GNU libc 2.39)|128|9.085|25.117|25.15|18.16|43.913|8.366|4.144
